id,departure,destination,startStation,endStation,journey,distance
1137.1833.A,Cao Bằng,Nghệ An,Liên tỉnh TP Cao Bằng,Yên Thành,BX Liên tỉnh TP Cao Bằng - QL3 - QL1A - Cầu Thanh Trì - Vành đai 3 trên cao (Đoạn Cầu Thanh Trì - Pháp Vân) - Pháp Vân Cầu Giẽ - QL1A - QL7B - BX Yên Thành,366
1143.1811.A,Cao Bằng,Đà Nẵng,Liên tỉnh TP Cao Bằng,Trung tâm Đà Nẵng,BX Trung tâm Đà Nẵng - Đường Nguyễn Lương Bằng - Đường Nguyễn Văn Cừ - Hầm đèo Hải Vân - QL1A - Cầu Rẽ - Pháp Vân - Cầu Thanh trì - QL3 - Sóc Sơn - BX Liên tỉnh TP Cao Bằng,1040
1147.1811.A,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,Phía Bắc Buôn Ma Thuột,BX Buôn Ma Thuột - QL14 - QL14B - Đường Hồ Chí Minh - QL1 - QL3 - BX Liên tỉnh TP Cao Bằng,1700
1147.1812.A,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,TP. Buôn Ma Thuột,BX Liên tỉnh TP Cao Bằng - QL3 - QL1 - BX TP Buôn Ma Thuật,1680
1147.1814.A,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,Ea Kar,BX Liên tỉnh TP Cao Bằng - QL3 - QL1 - BX Ea Kar,1700
1147.1815.A,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,Phước An,BX Liên tỉnh TP Cao Bằng - QL3 - QL1 - BX Phước An,1680
1147.1815.B,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,Phước An,BX Phước An - QL26 - QL14 - QL19 - QL1 - QL3 - BX Liên tỉnh TP Cao Bằng,1730
1147.1816.A,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,Ea H'Leo,BX Ea H'Leo - QL14 - QL19 - QL1A - QL13 - BX Liên tỉnh TP Cao Bằng,1620
1147.1817.A,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,Quảng Phú,BX Liên tỉnh TP Cao Bằng - QL3 - QL1 - BX Quảng Phú,1700
1147.1818.A,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,Ea Súp,BX Ea Súp - TL1 - QL14 - Đường Hồ Chí Minh - QL19 - QL1 - QL3 - BX Liên tỉnh TP Cao Bằng,1650
1147.1820.A,Cao Bằng,Đắk Lắk,Liên tỉnh TP Cao Bằng,Krông Năng,BX Krông Năng - QL29 - QL14 - QL14B - QL1A - QL18 - QL4A - BX Liên tỉnh TP Cao Bằng,1670
1148.1812.A,Cao Bằng,Đắk Nông,Liên tỉnh TP Cao Bằng,Huyện Đắk R'Lấp,BX Huyện Đắk R’Lấp - QL14 - QL14B - QL1 - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1 - QL4A - BX Liên tỉnh TP Cao Bằng,1710
1148.1813.A,Cao Bằng,Đắk Nông,Liên tỉnh TP Cao Bằng,Huyện Đắk Mil,BX Đắk Mil - QL14 - QL14B - QL1 - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1 - QL4A - BX Liên tỉnh TP Cao Bằng,1710
1148.1815.A,Cao Bằng,Đắk Nông,Liên tỉnh TP Cao Bằng,Huyện Cư Jút,BX Liên tỉnh TP Cao Bằng - QL3 - Đường Bắc Thăng Long - Đường Võ Văn Kiệt - Đường Trường Sa - Đường Hoàng Sa - Cầu Đông Trù - Đường 5 kéo dài - Cầu vượt Đường 5 - Đường Nguyễn Văn Linh - Đường dẫn Cầu,1710
1148.1815.B,Cao Bằng,Đắk Nông,Liên tỉnh TP Cao Bằng,Huyện Cư Jút,BX Cư Jút - QL14 - QL14B - QL1 - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1 - QL4A - BX Liên tỉnh TP Cao Bằng,1710
1148.1816.A,Cao Bằng,Đắk Nông,Liên tỉnh TP Cao Bằng,Quảng Khê,BX Quảng Khê - QL28 - QL14 - QL14B - QL1 - QL4A - BX Liên tỉnh TP Cao Bằng,1700
1148.1817.A,Cao Bằng,Đắk Nông,Liên tỉnh TP Cao Bằng,Quảng Sơn,BX Quảng Sơn - QL14 - QL14B - QL1 - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1 - QL4A - BX Liên tỉnh TP Cao Bằng,1710
1148.1818.A,Cao Bằng,Đắk Nông,Liên tỉnh TP Cao Bằng,Tuy Đức,BX Tuy Đức - ĐT686 - QL14 - QL14B - QL1 - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh trì - QL1 - QL4A - BX Liên tỉnh TP Cao Bằng,1600
1148.1820.A,Cao Bằng,Đắk Nông,Liên tỉnh TP Cao Bằng,Đại Lợi - Đắk Mil,BX Liên tỉnh TP Cao Bằng - QL4A - QL1 - Cầu Thanh Trì - Vành đai 3 trên cao (Đoạn Cầu Thanh Trì - Pháp Vân) - Pháp Vân - Ql1 - QL14B - Đường Hồ Chí Minh - BX Đại Lợi Đắk Mil,1630
1149.1812.A,Cao Bằng,Lâm Đồng,Liên tỉnh TP Cao Bằng,Đức Long Bảo Lộc,BX Đức Long Bảo Lộc - QL20 - QL27 - QL1A - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1 - QL3 - BX Liên tỉnh TP Cao Bằng,1805
1149.1814.A,Cao Bằng,Lâm Đồng,Liên tỉnh TP Cao Bằng,Đạ Tẻh,BX Đạ Tẻh - ĐT721 - QL20 - QL27 - QL1A - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1 - QL3 - BX Liên tỉnh TP Cao Bằng,1905
1149.1814.B,Cao Bằng,Lâm Đồng,Liên tỉnh TP Cao Bằng,Đạ Tẻh,BX Liên tỉnh TP Cao Bằng - QL3 - QL1 - Cầu Thanh Trì - Vành đai 3 trên cao (Đoạn Cầu Thanh Trì - Pháp Vân) - Pháp Vân - QL1 - Đường Hồ Chí Minh - QL14 - TL741B - ĐT721 - BX Đạ Tẻh,2000
1149.1815.A,Cao Bằng,Lâm Đồng,Liên tỉnh TP Cao Bằng,Cát Tiên,BX Cát Tiên - ĐT721 - QL20 - QL27 - QL14 - Đường Hồ Chí Minh - QL1A - Ngã ba Yên Lý - QL48 - Đường Hồ Chí Minh - QL1 (đoạn qua thành phố Hà Nội theo phân luồng của Sở GTVT Hà Nội) - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1A - QL37 - QL3 - BX Liên tỉnh TP Cao Bằng,1905
1149.1815.B,Cao Bằng,Lâm Đồng,Liên tỉnh TP Cao Bằng,Cát Tiên,BX Cát Tiên - ĐT721 - QL20 - QL27 - QL26 - QL29 - QL1A - Ngã ba Yên Lý - QL48 - Đường Hồ Chí Minh - QL1 - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1A - QL4A - QL34B,1905
1149.1815.C,Cao Bằng,Lâm Đồng,Liên tỉnh TP Cao Bằng,Cát Tiên,BX Cát Tiên - ĐT721 - QL14 - QL26 - QL29 - QL1A - Cao tốc Ninh Bình - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1A - QL4A - QL34B - Đường 3.10 - Ngã tư Sông Bằng - rẽ đi dường Pác Pó - Ngã tư Ngọc Xuân - QL3 (Hướng đi trung tâm hội nghị tỉnh) - BX Liên tỉnh TP Cao Bằng,1905
1149.1816.A,Cao Bằng,Lâm Đồng,Liên tỉnh TP Cao Bằng,Lâm Hà,BX Lâm Hà - QL27 - QL14 - QL14B - TP Vinh - QL48 - Đường Hồ Chí Minh - Xuân Mai - QL21 - Cầu Vĩnh Thịnh - QL2C - QL2 - QL3 - BX Liên tỉnh TP Cao Bằng,1800
1149.1823.A,Cao Bằng,Lâm Đồng,Liên tỉnh TP Cao Bằng,Tân Hà,BX Tân Hà - QL27 - QL14 - QL14B - TP Vinh - QL48 – Đường Hồ Chí Minh - Xuân Mai - QL21 - Cầu Vĩnh Thịnh - QL2C - QL2 - QL3 - BX Liên tỉnh TP Cao Bằng,1800
1173.1811.A,Cao Bằng,Quảng Bình,Liên tỉnh TP Cao Bằng,Đồng Hới,BX Đồng Hới - QL1 - Cao tốc Pháp Vân - Cầu Giẽ - Đường trên cao vành đai 3 (đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - Đường Nguyễn Văn Linh - Cầu Vượt Đường 5 - Cầu Đông Trù - Cầu Đông Trù - Đường Trường Sa - Đường Hoàng Sa - Đường Võ Văn Kiệt - QL18 - QL3 - Phú Lương - Chợ Mới - BX Liên tỉnh TP Cao Bằng,780
1181.1811.A,Cao Bằng,Gia Lai,Liên tỉnh TP Cao Bằng,Đức Long Gia Lai,BX Đức Long Gia Lai - Đường Hồ Chí Minh - Đà Nẵng - QL1 - QL3 - BX Liên tỉnh TP Cao Bằng,1500
1181.1814.A,Cao Bằng,Gia Lai,Liên tỉnh TP Cao Bằng,Ayun Pa,BX Ayun Pa - QL25 - TL662 - QL Trường Sơn Đông - QL19 - QL1A - Pháp Vân - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - QL1 - QL3 - BX Liên tỉnh TP Cao Bằng,1500
1188.1811.A,Cao Bằng,Vĩnh Phúc,Liên tỉnh TP Cao Bằng,Vĩnh Yên,BX Vĩnh Yên - QL2 - QL3 - Bắc Kạn - BX Liên tỉnh TP Cao Bằng,290
1188.1814.A,Cao Bằng,Vĩnh Phúc,Liên tỉnh TP Cao Bằng,Lập Thạch,BX Lập Thạch - ĐT307 - QL2C - QL2 - QL18 - QL1 - Đồng Đăng - QL4A - BX Liên tỉnh TP Cao Bằng,350
1188.1815.A,Cao Bằng,Vĩnh Phúc,Liên tỉnh TP Cao Bằng,Phúc Yên,BX Phúc Yên - QL2 - QL18 - QL1A - QL4A - QL34B - Đường 310 - Ngã tư Sông Bằng - Đường Pác Bó - Ngã tư Ngọc Xuân - QL3 (hướng đi Trung tâm Hội nghị tỉnh) - BX Liên tỉnh TP Cao Bằng,290
1189.1811.A,Cao Bằng,Hưng Yên,Liên tỉnh TP Cao Bằng,TP Hưng Yên,BX Liên tỉnh TP Cao Bằng - QL3 - QL5 - QL39 - BX TP Hưng Yên,355
1190.2111.A,Cao Bằng,Hà Nam,Bảo Lâm,Trung tâm Hà Nam,BX Trung tâm Hà Nam - QL1 - Đồng Văn - Cao tốc (Cầu Giẽ - Pháp Vân) - Vành đai 3 trên cao (Đoạn Pháp Vân - Cầu Thanh Trì) - Cầu Thanh Trì - Đường dẫn Cầu Thanh Trì - cầu vượt Đường 5 - cầu Đông Trù - Hoàng Sa - Trường Sa - Bắc Thăng Long - QL3 - Thái Nguyên - Bắc Kạn - Ngã ba Nà Phặc - QL279 - TL212 - QL34 - Bảo Lạc - BX Bảo Lâm,380
1193.1811.A,Cao Bằng,Bình Phước,Liên tỉnh TP Cao Bằng,Trường Hải,BX Liên tỉnh TP Cao Bằng - QL3 - QL1 - Cầu Thanh Trì - Vành đai 3 trên cao (Đoạn Cầu Thanh Trì - Pháp Vân) - Pháp Vân - QL1 - QL19 - QL14 - Đường Phú Riềng Đỏ - BX Trường Hải,1885
1193.1814.A,Cao Bằng,Bình Phước,Liên tỉnh TP Cao Bằng,Bù Đốp,BX Bù Đốp - ĐT759B - ĐT759 - ĐT741 - Đường Hồ Chí Minh (QL14) - QL14B - QL1A - Cao tốc (Ninh Bình Hà Nội) - Cao tốc (Hà Nội Thái Nguyên) - QL3 - BX Liên tỉnh TP Cao Bằng,1850
1197.1811.A,Cao Bằng,Bắc Kạn,Liên tỉnh TP Cao Bằng,Bắc Kạn,BX Bắc Kạn - QL3 - BX Liên tỉnh TP Cao Bằng,120
1197.1812.A,Cao Bằng,Bắc Kạn,Liên tỉnh TP Cao Bằng,Chợ Đồn,BX Chợ Đồn - QL3B - TP Bắc Kạn - QL3 - BX Liên tỉnh TP Cao Bằng,160
1197.1814.A,Cao Bằng,Bắc Kạn,Liên tỉnh TP Cao Bằng,Ba Bể,BX Ba Bể - QL279 - QL3 - BX Liên tỉnh TP Cao Bằng,140
1197.1815.A,Cao Bằng,Bắc Kạn,Liên tỉnh TP Cao Bằng,Pác Nặm,BX Pác Nặm - ĐT258B - ĐT258 - QL3 - BX Liên tỉnh TP Cao Bằng,140
1197.1815.B,Cao Bằng,Bắc Kạn,Liên tỉnh TP Cao Bằng,Pác Nặm,BX Pác Nặm - ĐT258B - QL279 - TT Chợ Rã - QL279 - Ngã ba Nà Phặc - QL3 - BX Liên tỉnh TP Cao Bằng,140
1197.2111.A,Cao Bằng,Bắc Kạn,Bảo Lâm,Bắc Kạn,BX Bắc Kạn - QL3 - QL34 - BX Bảo Lâm,282
1197.2111.B,Cao Bằng,Bắc Kạn,Bảo Lâm,Bắc Kạn,BX Bảo Lâm - QL34 - Thị trấn Bảo Lạc - Thị trấn Tĩnh Túc - Ngã ba Sơn Đông - ĐT212 - QL279 - Ngã ba thị trấn Nà Phặc - QL3 - BX Bắc Kạn,210
1197.2114.A,Cao Bằng,Bắc Kạn,Bảo Lâm,Ba Bể,BX Ba Bể - QL279 - ĐT253 - QL34 - BX Bảo Lâm,184
1198.1811.A,Cao Bằng,Bắc Giang,Liên tỉnh TP Cao Bằng,Bắc Giang,BX Liên tỉnh TP Cao Bằng - QL4 - QL1A - Hùng Vương - Lê Lợi - Nguyễn Văn Cừ - Xương Giang - BX Bắc Giang,230
1198.1821.A,Cao Bằng,Bắc Giang,Liên tỉnh TP Cao Bằng,Cầu Gồ,BX Liên tỉnh TP Cao Bằng - QL4 - QL1A - ĐT292 - BX Cầu Gồ,200
1199.1611.A,Cao Bằng,Bắc Ninh,Trùng Khánh,Bắc Ninh,BX Trùng Khánh - QL4 - QL1 - BX Bắc Ninh,250
1199.1611.B,Cao Bằng,Bắc Ninh,Trùng Khánh,Bắc Ninh,BX Bắc Ninh - QL1 - QL18 (Nội Bài - Bắc Ninh) - Cao tốc Thái Nguyên - QL3 - ĐT206 - BX Trùng Khánh,260
1199.1811.A,Cao Bằng,Bắc Ninh,Liên tỉnh TP Cao Bằng,Bắc Ninh,BX Liên tỉnh TP Cao Bằng - QL4 - QL1 - BX Bắc Ninh,260
1199.1811.B,Cao Bằng,Bắc Ninh,Liên tỉnh TP Cao Bằng,Bắc Ninh,BX Liên tỉnh TP Cao Bằng - QL3 - Bắc Kạn - Đường cao tốc Thái Nguyên - QL18 - QL1 - BX Bắc Ninh,200
1214.1111.A,Lạng Sơn,Quảng Ninh,Phía Nam Lạng Sơn,Bãi Cháy,BX Phía Nam Lạng Sơn - QL1A - Ngã tư Kép - QL37 - Chí Linh - Sao đỏ - QL18 - BX Bãi Cháy,195
1214.1112.A,Lạng Sơn,Quảng Ninh,Phía Nam Lạng Sơn,Móng Cái,BX Phía Nam Lạng Sơn - QL1 - QL4B - Tiên Yên - QL18 - BX Móng Cái,200
1214.1113.A,Lạng Sơn,Quảng Ninh,Phía Nam Lạng Sơn,Cái Rồng,BX Phía Nam Lạng Sơn - QL1A - QL4B - Tiên Yên - QL18 - BX Cái Rồng,190
1214.1114.A,Lạng Sơn,Quảng Ninh,Phía Nam Lạng Sơn,Trung tâm Cẩm Phả,BX Phía Nam Lạng Sơn - QL1A - QL4B - Tiên Yên - QL18 - BX Trung tâm Cẩm Phả,170
1214.1127.A,Lạng Sơn,Quảng Ninh,Phía Nam Lạng Sơn,Cẩm Hải,BX Phía Nam Lạng Sơn - QL1A - QL4B - Tiên Yên - QL18 - BX Cẩm Hải,200
1214.1211.A,Lạng Sơn,Quảng Ninh,Bắc Sơn,Bãi Cháy,BX Bắc Sơn - QL1B - Văn Quan - QL1 - QL4B - Lộc Bình - Tiên Yên - QL18 - BX Bãi Cháy,190
1214.1212.A,Lạng Sơn,Quảng Ninh,Bắc Sơn,Móng Cái,BX Bắc Sơn - QL1B - Văn Quan - QL1A - QL4B - Lộc Bình - Tiên Yên - QL18 - BX Móng Cái,190
1214.1420.A,Lạng Sơn,Quảng Ninh,Tân Thanh,Quảng Yên,BX Quảng Yên - QL18 - Tiên Yên - QL4B - QL1 - QL4A - BX Tân Thanh,250
1214.1511.A,Lạng Sơn,Quảng Ninh,Đồng Đăng,Bãi Cháy,BX Bãi Cháy - QL18 - Tiên Yên - QL4B - QL1A - BX Đồng Đăng,205
1214.1512.A,Lạng Sơn,Quảng Ninh,Đồng Đăng,Móng Cái,BX Móng Cái - QL18 - Tiên Yên - QL4B - QL1A - BX Đồng Đăng,380
1214.1611.A,Lạng Sơn,Quảng Ninh,Phía Bắc Lạng Sơn,Bãi Cháy,BX Phía Bắc Lạng Sơn - QL1 - QL4B - Ngã ba Yên Than - Tiên Yên - QL18 - BX Bãi Cháy,190
1214.1611.B,Lạng Sơn,Quảng Ninh,Phía Bắc Lạng Sơn,Bãi Cháy,BX Phía Bắc Lạng Sơn - QL1 - QL18 - BX Bãi Cháy,195
1214.1612.A,Lạng Sơn,Quảng Ninh,Phía Bắc Lạng Sơn,Móng Cái,BX Phía Bắc Lạng Sơn - QL1 - QL4B - Ngã ba Yên Than - Tiên Yên - QL18 - BX Móng Cái,160
1214.1613.A,Lạng Sơn,Quảng Ninh,Phía Bắc Lạng Sơn,Cái Rồng,BX Cái Rồng - QL18 - Tiên Yên - ngã ba Yên Than - QL4B - QL1 - BX Phía Bắc Lạng Sơn,190
1214.1621.A,Lạng Sơn,Quảng Ninh,Phía Bắc Lạng Sơn,Tiên Yên,BX Phía Bắc Lạng Sơn - QL1 - QL4B - Ngã ba Yên Than - Tiên Yên - QL18 - BX Tiên Yên,100
1214.1912.A,Lạng Sơn,Quảng Ninh,"BX, Trạm trung chuyển HK quốc tế tại Cửa khẩu Hữu Nghị",Móng Cái,"BX, Trạm trung chuyển HK quốc tế tại cửa khẩu Hữu Nghị - QL1 - QL4B - Tiên Yên - QL18 - BX Móng Cái",201
1216.1115.A,Lạng Sơn,Hải Phòng,Phía Nam Lạng Sơn,Vĩnh Bảo,BX Phía Nam Lạng Sơn - QL1A - QL18 - QL5 - QL10 - BX Vĩnh Bảo,235
1216.1123.A,Lạng Sơn,Hải Phòng,Phía Nam Lạng Sơn,Thượng Lý,BX Phía Nam Lạng Sơn - QL1 - QL18- QL5 - BX Thượng Lý,270
1216.1125.A,Lạng Sơn,Hải Phòng,Phía Nam Lạng Sơn,Vĩnh Niệm,BX Vĩnh Niệm - QL5 - QL37 - QL18 - QL1A - BX Phía Nam Lạng Sơn,240
1216.1125.B,Lạng Sơn,Hải Phòng,Phía Nam Lạng Sơn,Vĩnh Niệm,BX Vĩnh Niệm - Đường Bùi Viện - Đường Nguyễn Trường Tộ - QL10 - Quán Toan - QL5 - QL37 - QL18 - QL1A - BX Phía Nam Lạng Sơn,240
1216.1425.A,Lạng Sơn,Hải Phòng,Tân Thanh,Vĩnh Niệm,BX Tân Thanh - QL1 - QL18 - QL5 - BX Vĩnh Niệm,280
1216.1425.B,Lạng Sơn,Hải Phòng,Tân Thanh,Vĩnh Niệm,BX Vĩnh Niệm - Đường Bùi Viện - Đường Nguyễn Trường Tộ - QL10 - Quán Toan - QL5 - QL18 - QL1A - QL4A - BX Tân Thanh,280
1216.1523.A,Lạng Sơn,Hải Phòng,Đồng Đăng,Thượng Lý,BX Đồng Đăng - QL1A - QL37 - QL5 - BX Thượng Lý,245
1216.1615.A,Lạng Sơn,Hải Phòng,Phía Bắc Lạng Sơn,Vĩnh Bảo,BX Phía Bắc Lạng Sơn - QL1A - QL18 - QL5 - QL10 - BX Vĩnh Bảo,235
1216.1623.A,Lạng Sơn,Hải Phòng,Phía Bắc Lạng Sơn,Thượng Lý,BX Thượng Lý - QL5 - QL37 - QL18 - QL1A - BX Phía Bắc Lạng Sơn,250
1216.1625.A,Lạng Sơn,Hải Phòng,Phía Bắc Lạng Sơn,Vĩnh Niệm,BX Vĩnh Niệm - QL5 - QL37 - QL18 - QL1A - BX Phía Bắc Lạng Sơn,250
1216.1625.B,Lạng Sơn,Hải Phòng,Phía Bắc Lạng Sơn,Vĩnh Niệm,BX Vĩnh Niệm - Đường Bùi Viện - Đường Võ Nguyên Giáp - Đường Nguyễn Văn Linh - cầu An Đồng - QL5 - Quán Toan - QL10 - Thủy Nguyên - QL10 - QL18 - QL1A - BX Phía Bắc Lạng Sơn,240
1216.1625.C,Lạng Sơn,Hải Phòng,Phía Bắc Lạng Sơn,Vĩnh Niệm,BX Vĩnh Niệm - Đường Bùi Viện - Đường Nguyễn Trường Tộ - QL10 - Quán Toan - QL5 - QL37 - QL18 - QL1A - BX Phía Bắc Lạng Sơn,250
1216.1625.D,Lạng Sơn,Hải Phòng,Phía Bắc Lạng Sơn,Vĩnh Niệm,BX Vĩnh Niệm - Đường Bùi Viện - Đường Nguyễn Trường Tộ - QL10 - Thủy Nguyên - QL10 - QL18 - QL1A - BX Phía Bắc Lạng Sơn,240
1216.1923.A,Lạng Sơn,Hải Phòng,"BX, Trạm trung chuyển HK quốc tế tại Cửa khẩu Hữu Nghị",Thượng Lý,"BX, Trạm trung chuyển hành khách quốc tế tại cửa khẩu Hữu Nghị - QL1 - QL18 - QL5 - BX Thượng Lý",290
1217.1111.A,Lạng Sơn,Thái Bình,Phía Nam Lạng Sơn,Trung tâm TP Thái Bình,BX Phía Nam Lạng Sơn - QL1 - Cao tốc Pháp Vân Cầu Giẽ - Cao tốc Cầu Giẽ Ninh Bình - QL21B - QL10 - BX Trung tâm TP Thái Bình,230
1217.1122.A,Lạng Sơn,Thái Bình,Phía Nam Lạng Sơn,Huyện Tiền Hải,BX Phía Nam Lạng Sơn - QL1A - QL5 - QL39 - QL10 - ĐT458 - QL37 - BX Tiền Hải,150
1217.1211.A,Lạng Sơn,Thái Bình,Bắc Sơn,Trung tâm TP Thái Bình,BX Bắc Sơn - QL1B - Đình Cả - QL3 mới - Từ Sơn - QL1 - CT Pháp Vân Cầu Giẽ - CT Cầu Giẽ Ninh Bình - QL21B - QL10 - BX Trung tâm TP Thái Bình,250
1217.1211.B,Lạng Sơn,Thái Bình,Bắc Sơn,Trung tâm TP Thái Bình,BX Bắc Sơn - QL1B - ĐT241 - ĐT243 - QL1 - Cao tốc Pháp Vân Cầu Giẽ - Cao tốc Cầu Giẽ Ninh Bình - QL21B - QL10 - BX Trung tâm TP Thái Bình,250
1217.1222.A,Lạng Sơn,Thái Bình,Bắc Sơn,Huyện Tiền Hải,BX Bắc Sơn - QL1B - Đình Cả - QL3 mới - QL1 - QL5 - QL39 - QL10 - Cầu Bo - ĐT458 - BX Tiền Hải,250
1217.1413.A,Lạng Sơn,Thái Bình,Tân Thanh,Bồng Tiên,BX Tân Thanh - ĐT220B - Cầu Thẫm - QL10 - QL21 - cao tốc Pháp Vân - QL5 - QL1A - BX Bồng Tiên,230
1217.1511.A,Lạng Sơn,Thái Bình,Đồng Đăng,Trung tâm TP Thái Bình,BX Đồng Đăng - QL1A - QL5 - QL39 - QL10 - BX Trung tâm TP Thái Bình,250
1217.1611.A,Lạng Sơn,Thái Bình,Phía Bắc Lạng Sơn,Trung tâm TP Thái Bình,BX Trung tâm TP Thái Bình - QL10 - QL39 - QL5 - QL1 - BX Phía Bắc Lạng Sơn,240
1217.1611.B,Lạng Sơn,Thái Bình,Phía Bắc Lạng Sơn,Trung tâm TP Thái Bình,BX Phía Bắc Lạng Sơn - QL1A - QL5 - QL39 - QL10 - BX Trung tâm TP Thái Bình,250
1217.1622.A,Lạng Sơn,Thái Bình,Phía Bắc Lạng Sơn,Tiền Hải,BX Phía Bắc Lạng Sơn - QL1A - QL5 - QL39 - ĐT458 - QL37B - BX Tiền Hải,250
1217.1711.A,Lạng Sơn,Thái Bình,Đình Lập,Trung tâm TP Thái Bình,BX Đình Lập - QL4B - QL1 - QL5 - QL39 - QL10 - BX Trung tâm TP Thái Bình,285
1217.1722.A,Lạng Sơn,Thái Bình,Đình Lập,Huyện Tiền Hải,BX Đình Lập - QL4B - QL1 - QL5 - QL39 - ĐT458 - QL37B - BX Tiền Hải,295
1217.1722.B,Lạng Sơn,Thái Bình,Đình Lập,Huyện Tiền Hải,BX Đình Lập - QL31 - QL1 - QL5 - QL39 - QL10 - ĐT458 - QL37B - BX Tiền Hải,260
1218.1111.A,Lạng Sơn,Nam Định,Phía Nam Lạng Sơn,Nam Định,BX Phía Nam Lạng Sơn - QL1 - Cầu Thanh Trì - Đường Vành đai 3 trên cao - Cao tốc (Hà Nội - Ninh Bình) - Đại lộ Thiên Trường - BX Nam Định,230
1218.1113.A,Lạng Sơn,Nam Định,Phía Nam Lạng Sơn,Hải Hậu,BX Phía Nam Lạng Sơn - QL1A - Cầu Thanh Trì - Đường Vành đai 3 trên cao - Cao tốc (Hà Nội - Ninh Bình) - Đại lộ Thiên Trường - QL10 - Đường Lê Đức Thọ - QL21 - BX Hải Hậu,250
1218.1114.A,Lạng Sơn,Nam Định,Phía Nam Lạng Sơn,Giao Thủy,BX Phía Nam Lạng Sơn - QL1A - Cầu Thanh Trì - Đường Vành đai 3 trên cao - Cao tốc (Hà Nội - Ninh Bình) - Đại lộ Thiên Trường - QL10 - Đường Lê Đức Thọ - QL21 - TL489 - BX Giao Thủy,280
1218.1115.A,Lạng Sơn,Nam Định,Phía Nam Lạng Sơn,Thịnh Long,BX Phía Nam Lạng Sơn - QL1 - Cầu Thanh Trì - Đường Vành đai 3 trên cao - Cao tốc (Hà Nội - Ninh Bình) - Đại lộ Thiên Trường - QL10 - Đường Lê Đức Thọ - QL21 - BX Thịnh Long,310
1218.1116.A,Lạng Sơn,Nam Định,Phía Nam Lạng Sơn,Quất Lâm,BX Phía Nam Lạng Sơn - QL1A - Cầu Thanh Trì - Đường Vành đai 3 trên cao - Cao tốc (Hà Nội - Ninh Bình) - đại lộ Thiên Trường - QL10 - Đường Lê Đức Thọ - QL21 - Cầu Lạc Quần - Ngã tư Hải Hậu - cầu Thức Hóa - QL37B - BX Quất Lâm,280
1218.1117.A,Lạng Sơn,Nam Định,Phía Nam Lạng Sơn,Quỹ Nhất,BX Phía Nam Lạng Sơn - QL1A - Cầu Thanh Trì - Đường Vành đai 3 trên cao - Cao tốc (Hà Nội - Ninh Bình) - đại lộ Thiên Trường - QL10 - Đường Lê Đức Thọ - TL490C - Đường Chợ Gạo - BX Quỹ Nhất,290
1218.1118.A,Lạng Sơn,Nam Định,Phía Nam Lạng Sơn,Nghĩa Hưng,BX Phía Nam Lạng Sơn - QL1A - Cầu Thanh Trì - Đường Vành đai 3 trên cao - Cao tốc (Hà Nội - Ninh Bình) - đại lộ Thiên Trường - QL10 - Đường Lê Đức Thọ - TL490C - BX Nghĩa Hưng,280
1218.1122.A,Lạng Sơn,Nam Định,Phía Nam Lạng Sơn,Trực Ninh,BX Phía Nam Lạng Sơn - QL1 - Cầu Thanh Trì - Đường Vành đai 3 trên cao - Cao tốc (Hà Nội - Ninh Bình) - Đại lộ Thiên Trường - QL10 - Đường Lê Đức Thọ - QL21 - BX Trực Ninh,250
